;Time(ms);Axle_Torque_Feedback(N.m);;Time(ms);Speed_Feedback(m/s)
;;;;40759,72986;0,059239663
;;;;40769,77992;0,059239663
;;;;40779,77991;0,049366388
;;;;40789,85;0,049366388
;;;;40800,06003;0,049366388
;;;;40810,23002;0,03949311
;;;;40820,34993;0,03949311
;;;;40829,55003;0,029619832
;;;;40839,52999;0,029619832
;;;;40849,57004;0,029619832
;;;;40859,60984;0,019746555
;;;;40869,60983;0,019746555
;;;;40879,64988;0,019746555
;;;;40889,76002;0,019746555
;;;;40899,81985;0,019746555
;;;;40909,83987;0,019746555
;;;;40919,96002;0,019746555
;;;;40930,01986;0
;;;;40940,08994;0
;;;;40950,09995;0
;;;;40959,45001;0
;;;;40969,48004;0
;;;;40979,53987;0
;;;;40990,14997;0
;;;;40999,96996;0
;;;;41009,96995;0
;;;;41020,07985;0
;;;;41030,17998;0
;;;;41039,89983;0
;;;;41049,94988;0
;;;;41059,98993;0
;;;;41069,96989;-0,009873278
;;;;41079,38981;-0,009873278
;;;;41089,46991;-0,019746555
;;;;41099,72;-0,019746555
;;;;41109,83992;-0,019746555
;;;;41120,18991;-0,019746555
;;;;41130,11003;-0,019746555
;;;;41139,83989;-0,01974595
;;;;41149,78981;-0,01974595
;;;;41159,84988;-0,01974595
;;;;41169,8699;-0,01974595
;;;;41179,88992;-0,01974595
;;;;41189,98003;-0,01974595
;;;;41200,11997;-0,009872975
;;;;41209,72991;-0,009872975
;;;;41219,57994;-0,009872975
;;;;41229,61998;-0,009872975
;;;;41239,65001;-0,009872975
;;;;41249,68004;-0,009872975
;;;;41259,68981;-0,009872975
;;;;41269,74988;-0,009872975
;;;;41279,78992;-0,009872975
;;;;41289,97993;-0,009872975
;;;;41300,1399;-0,009872975
;;;;41310,24003;-0,009872975
;;;;41320,27984;-0,009872975
;;;;41329,75984;-0,009872975
;;;;41339,74981;-0,009872975
;;;;41349,51997;-0,01974595
;;;;41359,56001;-0,01974595
;;;;41369,64989;-0,01974595
;;;;41379,68993;-0,009872975
;;;;41389,67991;-0,009872975
;;;;41399,71995;-0,009872975
;;;;41409,89995;0
;;;;41420,04991;0
;;;;41430,07994;0
;;;;41439,98003;0
;;;;41449,99981;0
;;;;41459,41997;0
;;;;41469,41996;0
;;;;41479,47001;0
;;;;41489,99;0
;;;;41499,57991;0
;;;;41509,69982;0
;;;;41519,87004;0
;;;;41529,91986;0
;;;;41539,7799;0
;;;;41549,83997;0
;;;;41559,93986;0
;;;;41569,90004;0
;;;;41579,32997;0
;;;;41589,39981;0
;;;;41599,57004;0
;;;;41609,56001;0
;;;;41619,76004;0
;;;;41629,84991;0
;;;;41639,67991;0
;;;;41649,72997;0
;;;;41659,79004;0
;;;;41669,80004;0
;;;;41679,82984;0
;;;;41689,87989;0
;;;;41700,20986;0
;;;;41709,50985;0
;;;;41719,71989;0
;;;;41729,86984;0
;;;;41740,19003;0
;;;;41749,67003;0
;;;;41759,78994;0
;;;;41769,74988;0
;;;;41779,75988;0
;;;;41789,81996;0
;;;;41799,89004;0
;;;;41810,04;0
;;;;41820,16993;0
;;;;41829,55003;0
;;;;41839,44988;0
;;;;41849,48993;0
;;;;41859,6499;0
;;;;41869,52996;0
;;;;41879,59981;0
;;;;41889,67991;0
;;;;41899,78004;0
;;;;41909,79004;0
;;;;41920,07995;0
;;;;41930,15003;0
;;;;41939,96;0
;;;;41949,99003;0
;;;;41959,41997;0
;;;;41969,48004;0
;;;;41979,51984;0
;;;;41989,95996;0
;;;;41999,61996;0
;;;;42009,80997;0
;;;;42020,07985;0
;;;;42029,91986;0
;;;;42039,78992;0
;;;;42049,89982;0
;;;;42060,04;0
;;;;42069,94987;0
;;;;42079,38004;0
;;;;42089,4599;0
;;;;42099,76983;0
;;;;42109,87997;0
;;;;42119,87996;0
;;;;42129,90999;0
;;;;42139,72998;0
;;;;42149,76001;0
;;;;42159,78003;0
;;;;42169,81983;0
;;;;42179,85988;0
;;;;42189,92996;0
;;;;42200,07992;0
;;;;42209,73992;0
;;;;42219,71989;0
;;;;42229,69985;0
;;;;42239,67004;0
;;;;42249,61996;0
;;;;42259,66001;0
;;;;42269,73987;0
;;;;42279,78992;0
;;;;42289,76989;0
;;;;42299,81995;0
;;;;42309,85999;0
;;;;42320,03999;0
;;;;42329,51999;0
;;;;42339,42986;0
;;;;42349,48993;0
;;;;42359,4799;0
;;;;42369,56;0
;;;;42379,62985;0
;;;;42389,69994;0
;;;;42399,87993;0
;;;;42410,04992;0
;;;;42419,99984;0
;;;;42430,17983;0
;;;;42440,01985;0
;;;;42449,99003;0
;;;;42459,49984;0
;;;;42469,46001;0
;;;;42479,48003;0
;;;;42489,59994;0
;;;;42499,57991;0
;;;;42509,64999;0
;;;;42519,77992;0
;;;;42529,77991;0
;;;;42539,90984;0
;;;;42550,00997;0
;;;;42559,93986;0
;;;;42570,02997;0
;;;;42579,40984;0
;;;;42589,57982;0
;;;;42600,15988;0
;;;;42609,8299;0
;;;;42619,97986;0
;;;;42630,17988;0
;;;;42639,76002;0
;;;;42649,80984;0
;;;;42659,84988;0
;;;;42669,82985;0
;;;;42679,83985;0
;;;;42689,91995;0
;;;;42699,99003;0
;;;;42709,35988;0
;;;;42719,57994;0
;;;;42729,60997;0
;;;;42739,69984;0
;;;;42749,66002;0
;;;;42760,07986;0
;;;;42769,76991;0
;;;;42779,81997;0
;;;;42789,88981;0
;;;;42799,94988;0
;;;;42809,92985;0
;;;;42820,08004;0
;;;;42829,43988;0
;;;;42839,47992;0
;;;;42849,52998;0
;;;;42859,58004;0
;;;;42869,63987;0
;;;;42879,70996;0
;;;;42889,76002;0
;;;;42899,78981;0
;;;;42909,82985;0
;;;;42919,8699;0
;;;;42930,03988;0
;;;;42940,0599;0
;;;;42950,03986;0
;;;;42959,46002;0
;;;;42969,48981;0
;;;;42979,96998;0
;;;;42989,68983;0
;;;;42999,68982;0
;;;;43009,77993;0
;;;;43020,11991;0
;;;;43030,07984;0
;;;;43039,85;0
;;;;43049,99995;0
;;;;43059,97992;0
;;;;43069,99993;0
;;;;43079,44989;0
;;;;43089,47992;0
;;;;43099,49994;0
;;;;43109,53999;0
;;;;43119,80987;0
;;;;43129,71997;0
;;;;43139,96983;0
;;;;43149,91999;0
;;;;43159,87992;0
;;;;43169,84987;0
;;;;43179,89993;0
;;;;43189,93998;0
;;;;43200,01984;0
;;;;43209,64003;0
;;;;43219,75994;0
;;;;43229,54988;0
;;;;43241,4;0
;;;;43249,68982;0
;;;;43259,70984;0
;;;;43269,76991;0
;;;;43279,78992;0
;;;;43289,85;0
;;;;43299,94988;0
;;;;43310,14991;0
;;;;43320,25003;0
;;;;43329,68998;0
;;;;43339,59985;0
;;;;43349,54;0
;;;;43359,79986;0
;;;;43369,59982;0
;;;;43379,65989;0
;;;;43389,72998;0
;;;;43399,81985;0
;;;;43410,61997;0
;;;;43420,15982;0
;;;;43430,26996;0
;;;;43440,23991;0
;;;;43450,11997;0
;;;;43459,47981;0
;;;;43469,50984;0
;;;;43479,5599;0
;;;;43489,5699;0
;;;;43499,63999;0
;;;;43509,68003;0
;;;;43520,03002;0
;;;;43530,02;0
;;;;43540,08985;0
;;;;43549,93987;0
;;;;43560,07981;0
;;;;43569,94987;0
;;;;43579,37002;0
;;;;43589,42986;0
;;;;43599,55001;0
;;;;43610,21996;0
;;;;43619,99989;0
;;;;43629,94003;0
;;;;43639,77003;0
;;;;43649,71995;0
;;;;43659,84988;0
;;;;43669,98982;0
;;;;43679,8799;0
;;;;43689,97002;0
;;;;43699,97001;0
;;;;43709,56993;0
;;;;43719,87987;0
;;;;43729,67982;0
;;;;43739,66002;0
;;;;43749,68004;0
;;;;43759,78994;0
;;;;43769,74988;0
;;;;43779,70004;0
;;;;43789,7799;0
;;;;43799,93987;0
;;;;43810,13989;0
;;;;43820,66989;0
;;;;43829,46992;0
;;;;43839,57982;0
;;;;43849,45989;0
;;;;43859,51996;0
;;;;43869,67993;0
;;;;43879,62985;0
;;;;43889,72998;0
;;;;43899,74999;0
;;;;43910,21991;0
;;;;43920,08996;0
;;;;43929,92997;0
;;;;43940,03987;0
;;;;43949,99003;0
;;;;43959,37991;0
;;;;43969,46001;0
;;;;43979,50983;0
;;;;43989,57992;0
;;;;43999,91989;0
;;;;44010,07986;0
;;;;44019,96994;0
;;;;44029,91986;0
;;;;44039,95991;0
;;;;44049,89982;0
;;;;44059,93986;0
;;;;44069,93985;0
;;;;44079,38004;0
;;;;44089,43987;0
;;;;44099,4699;0
;;;;44109,73001;0
;;;;44119,62986;0
;;;;44129,94981;0
;;;;44139,75;0
;;;;44149,78981;0
;;;;44159,79981;0
;;;;44169,82985;0
;;;;44179,85988;0
;;;;44189,99982;0
;;;;44200,14;0
;;;;44209,78999;0
;;;;44219,83004;0
;;;;44229,74992;0
;;;;44241,4999;0
;;;;44249,65;0
;;;;44259,68003;0
;;;;44269,75989;0
;;;;44279,75988;0
;;;;44289,83998;0
;;;;44300,00997;0
;;;;44310,73999;0
;;;;44319,97991;0
;;;;44329,6299;0
;;;;44339,49995;0
;;;;44349,49994;0
;;;;44359,59983;0
;;;;44369,60983;0
;;;;44379,64988;0
;;;;44389,71996;0
;;;;44399,79982;0
;;;;44409,89995;0
;;;;44420,08996;0
;;;;44429,95;0
;;;;44439,88991;0
;;;;44449,97001;0
;;;;44459,34987;0
;;;;44469,40994;0
;;;;44479,44999;0
;;;;44489,5699;0
;;;;44499,68982;0
;;;;44510,06985;0
;;;;44519,89985;0
;;;;44529,9499;0
;;;;44539,87002;0
;;;;44549,89004;0
;;;;44559,91983;0
;;;;44569,90004;0
;;;;44579,39982;0
;;;;44589,44988;0
;;;;44599,47991;0
;;;;44609,61986;0
;;;;44619,71998;0
;;;;44629,67992;0
;;;;44639,67991;0
;;;;44649,76001;0
;;;;44659,72996;0
;;;;44669,85989;0
;;;;44679,85988;0
;;;;44689,94999;0
;;;;44700,10996;0
;;;;44709,8;0
;;;;44719,65003;0
;;;;44729,64001;0
;;;;44739,5699;0
;;;;44749,93992;0
;;;;44759,69982;0
;;;;44769,66;0
;;;;44779,71983;0
;;;;44789,7799;0
;;;;44799,94988;0
;;;;44811,46002;0
;;;;44820,11986;0
;;;;44829,43988;0
;;;;44839,4599;0
;;;;44849,47991;0
;;;;44859,53999;0
;;;;44869,54999;0
;;;;44879,59981;0
;;;;44889,64987;0
;;;;44899,76001;0
;;;;44910,18987;0
;;;;44919,80004;0
;;;;44929,91996;0
;;;;44939,98003;0
;;;;44950,02985;0
;;;;44959,41997;0
;;;;44969,45;0
;;;;44979,50983;0
;;;;44989,53986;0
;;;;45000,20003;0
;;;;45010,63991;0
;;;;45020,06984;0
;;;;45029,89984;0
;;;;45039,91985;0
;;;;45049,89004;0
;;;;45060,01997;0
;;;;45069,99993;0
;;;;45079,37002;0
;;;;45089,48994;0
;;;;45099,52998;0
;;;;45109,91001;0
;;;;45120,11003;0
;;;;45130,05996;0
;;;;45139,78982;0
;;;;45149,76001;0
;;;;45159,73997;0
;;;;45169,83986;0
;;;;45179,88992;0
;;;;45189,92996;0
;;;;45200,08993;0
;;;;45209,55992;0
;;;;45219,53988;0
;;;;45230,07989;0
;;;;45239,57992;0
;;;;45249,63999;0
;;;;45259,71985;0
;;;;45269,74988;0
;;;;45279,75988;0
;;;;45289,82997;0
;;;;45299,82996;0
;;;;45309,90982;0
;;;;45320,46986;0
;;;;45329,51999;0
;;;;45339,46991;0
;;;;45349,50995;0
;;;;45359,53999;0
;;;;45369,59004;0
;;;;45379,62985;0
;;;;45389,73999;0
;;;;45399,76001;0
;;;;45410,61997;0
;;;;45420,41993;0
;;;;45430,20988;0
;;;;45439,89992;0
;;;;45449,94998;0
;;;;45459,35988;0
;;;;45469,77997;0
;;;;45479,44999;0
;;;;45489,49981;0
;;;;45499,93992;0
;;;;45509,64999;0
;;;;45519,78993;0
;;;;45529,73986;0
;;;;45539,76989;0
;;;;45549,79992;0
;;;;45559,84998;0
;;;;45569,90004;0
;;;;45579,31995;0
;;;;45589,42986;0
;;;;45599,67995;0
;;;;45609,80988;0
;;;;45620,01991;0
;;;;45629,85992;0
;;;;45639,81986;0
;;;;45649,73998;0
;;;;45659,82985;0
;;;;45669,8699;0
;;;;45679,92997;0
;;;;45689,92996;0
;;;;45699,99003;0
;;;;45709,42998;0
;;;;45719,65003;0
;;;;45729,59995;0
;;;;45739,66002;0
;;;;45749,62997;0
;;;;45759,63998;0
;;;;45769,67001;0
;;;;45779,73986;0
;;;;45789,76989;0
;;;;45799,77989;0
;;;;45810,02998;0
;;;;45819,95988;0
;;;;45829,60987;0
;;;;45839,39981;0
;;;;45849,43986;0
;;;;45859,52997;0
;;;;45869,54999;0
;;;;45879,60982;0
;;;;45889,63985;0
;;;;45899,79982;0
;;;;45909,79981;0
;;;;45919,83986;0
;;;;45929,8799;0
;;;;45939,89992;0
;;;;45949,93997;0
;;;;45959,35988;0
;;;;45969,38992;0
;;;;45979,49982;0
;;;;45989,54988;0
;;;;45999,71986;0
;;;;46010,34999;0
;;;;46019,82999;0
;;;;46030,00998;0
;;;;46039,82997;0
;;;;46049,86;0
;;;;46059,90982;0
;;;;46069,91982;0
;;;;46079,34999;0
;;;;46089,39981;0
;;;;46099,49994;0
;;;;46109,49993;0
;;;;46119,57002;0
;;;;46129,61984;0
;;;;46139,69994;0
;;;;46149,72997;0
;;;;46159,72996;0
;;;;46169,80004;0
;;;;46179,83985;0
;;;;46189,90993;0
;;;;46200,07992;0
;;;;46210,34002;0
;;;;46219,45;0
;;;;46229,70986;0
;;;;46239,64;0
;;;;46249,97997;0
;;;;46259,67002;0
;;;;46269,63997;0
;;;;46279,70004;0
;;;;46289,74986;0
;;;;46299,78991;0
;;;;46310,08983;0
;;;;46320,08004;0
;;;;46329,39982;0
;;;;46339,39981;0
;;;;46349,43986;0
;;;;46359,48992;0
;;;;46369,52996;0
;;;;46379,57001;0
;;;;46389,62984;0
;;;;46399,77002;0
;;;;46410,20989;0
;;;;46419,78002;0
;;;;46430,34983;0
;;;;46439,85987;0
;;;;46449,92995;0
;;;;46459,39994;0
;;;;46469,40994;0
;;;;46479,43997;0
;;;;46489,49981;0
;;;;46499,98999;0
;;;;46509,9299;0
;;;;46520,00999;0
;;;;46529,80995;0
;;;;46539,82997;0
;;;;46549,80993;0
;;;;46559,87;0
;;;;46569,90981;0
;;;;46579,32997;0
;;;;46589,39004;0
;;;;46599,42985;0
;;;;46609,65991;0
;;;;46619,73;0
;;;;46629,90999;0
;;;;46639,69994;0
;;;;46649,69993;0
;;;;46659,79981;0
;;;;46669,74998;0
;;;;46679,82984;0
;;;;46689,85987;0
;;;;46700,01984;0
;;;;46709,67984;0
;;;;46719,84982;0
;;;;46729,66981;0
;;;;46739,57992;0
;;;;46749,56989;0
;;;;46759,98998;0
;;;;46769,64998;0
;;;;46779,74987;0
;;;;46789,76989;0
;;;;46799,82996;0
;;;;46810,10985;0
;;;;46820,43004;0
;;;;46829,6299;0
;;;;46839,48994;0
;;;;46849,52998;0
;;;;46859,53999;0
;;;;46869,49992;0
;;;;46879,59981;0
;;;;46889,61983;0
;;;;46899,69993;0
;;;;46909,97982;0
;;;;46920,00985;0
;;;;46930,07994;0
;;;;46940,32001;0
;;;;46949,93997;0
;;;;46959,32984;0
;;;;46969,40994;0
;;;;46979,41995;0
;;;;46989,49981;0
;;;;46999,56989;0
;;;;47009,73988;0
;;;;47019,92989;0
;;;;47030,00998;0
;;;;47039,82997;0
;;;;47049,84999;0
;;;;47059,92985;0
;;;;47069,89002;0
;;;;47079,29993;0
;;;;47089,41984;0
;;;;47099,44987;0
;;;;47109,65991;0
;;;;47119,97986;0
;;;;47129,59003;0
;;;;47139,64987;0
;;;;47149,6799;0
;;;;47159,76;0
;;;;47170,15004;0
;;;;47179,81982;0
;;;;47189,84985;0
;;;;47199,95999;0
;;;;47209,65004;0
;;;;47219,66982;0
;;;;47229,72989;0
;;;;47241,25004;0
;;;;47249,59993;0
;;;;47259,66001;0
;;;;47269,63997;0
;;;;47279,75988;0
;;;;47289,78992;0
;;;;47299,92986;0
;;;;47310,16994;0
;;;;47319,94987;0
;;;;47329,47993;0
;;;;47339,34999;0
;;;;47349,40004;0
;;;;47359,53999;0
;;;;47369,47989;0
;;;;47379,55999;0
;;;;47389,72998;0
;;;;47399,81985;0
;;;;47410,16984;0
;;;;47420,10999;0
;;;;47430,0499;0
;;;;47439,86988;0
;;;;47449,99003;0
;;;;47459,35988;0
;;;;47469,81001;0
;;;;47479,40993;0
;;;;47489,49003;0
;;;;47499,53985;0
;;;;47509,9299;0
;;;;47519,66;0
;;;;47529,72984;0
;;;;47539,78992;0
;;;;47549,80993;0
;;;;47559,85999;0
;;;;47569,92984;0
;;;;47579,33998;0
;;;;47589,47992;0
;;;;47599,51997;0
;;;;47609,79986;0
;;;;47619,80987;0
;;;;47630,23996;0
;;;;47639,6699;0
;;;;47649,71995;0
;;;;47659,76;0
;;;;47669,78002;0
;;;;47679,84986;0
;;;;47689,93998;0
;;;;47699,94998;0
;;;;47709,3699;0
;;;;47719,48981;0
;;;;47729,47001;0
;;;;47739,54988;0
;;;;47749,63999;0
;;;;47759,60994;0
;;;;47769,69981;0
;;;;47779,74987;0
;;;;47789,75987;0
;;;;47799,81995;0
;;;;47809,90005;0
;;;;47819,92984;0
;;;;47829,34999;0
;;;;47839,39981;0
;;;;47849,44987;0
;;;;47859,4799;0
;;;;47869,49992;0
;;;;47879,57001;0
;;;;47889,69994;0
;;;;47900,13003;0
;;;;47909,78003;0
;;;;47919,84987;0
;;;;47929,85988;0
;;;;47939,91995;0
;;;;47950,01984;0
;;;;47959,37991;0
;;;;47969,40994;0
;;;;47979,49004;0
;;;;47989,54988;0
;;;;47999,56989;0
;;;;48009,63998;0
;;;;48019,69004;0
;;;;48029,73986;0
;;;;48039,75987;0
;;;;48049,78991;0
;;;;48059,87;0
;;;;48069,99993;0
;;;;48079,31995;0
;;;;48089,39981;0
;;;;48099,55001;0
;;;;48110,09002;0
;;;;48119,61985;0
;;;;48129,88997;0
;;;;48139,6699;0
;;;;48149,70994;0
;;;;48159,73997;0
;;;;48169,80004;0
;;;;48179,80981;0
;;;;48189,89992;0
;;;;48199,94998;0
;;;;48209,46002;0
;;;;48219,57994;0
;;;;48229,81;0
;;;;48241,11986;0
;;;;48249,9299;0
;;;;48259,61995;0
;;;;48269,63997;0
;;;;48279,70004;0
;;;;48289,74986;0
;;;;48299,81995;0
;;;;48309,95989;0
;;;;48320,09983;0
;;;;48329,53;0
;;;;48339,38003;0
;;;;48349,44987;0
;;;;48359,48992;0
;;;;48369,52996;0
;;;;48379,60982;0
;;;;48389,64987;0
;;;;48399,66989;0
;;;;48409,83987;0
;;;;48420,13001;0
;;;;48430,36985;0
;;;;48439,90993;0
;;;;48449,98002;0
;;;;48459,39994;0
;;;;48469,35987;0
;;;;48479,43997;0
;;;;48489,50982;0
;;;;48499,68004;0
;;;;48509,90987;0
;;;;48519,90986;0
;;;;48529,95992;0
;;;;48539,75987;0
;;;;48549,80993;0
;;;;48559,92985;0
;;;;48569,88001;0
;;;;48579,28991;0
;;;;48589,38003;0
;;;;48599,50995;0
;;;;48609,73001;0
;;;;48619,82989;0
;;;;48629,86994;0
;;;;48639,70995;0
;;;;48649,69993;0
;;;;48659,76;0
;;;;48669,77;0
;;;;48679,83985;0
;;;;48689,86988;0
;;;;48699,93997;0
;;;;48709,55992;0
;;;;48719,65003;0
;;;;48729,79999;0
;;;;48739,52985;0
;;;;48749,54987;0
;;;;48759,67002;0
;;;;48769,66;0
;;;;48779,73986;0
;;;;48789,72983;0
;;;;48799,77989;0
;;;;48810,00996;0
;;;;48820,15991;0
;;;;48829,56982;0
;;;;48839,40983;0
;;;;48849,48993;0
;;;;48859,48992;0
;;;;48869,50994;0
;;;;48879,59981;0
;;;;48889,61983;0
;;;;48899,81985;0
;;;;48909,97005;0
;;;;48920,03989;0
;;;;48930,03988;0
;;;;48939,85987;0
;;;;48949,91994;0
;;;;48959,39994;0
;;;;48969,36989;0
;;;;48979,46;0
;;;;48989,49003;0
;;;;48999,50981;0
;;;;49009,97996;0
;;;;49019,80996;0
;;;;49029,71983;0
;;;;49039,74986;0
;;;;49049,76988;0
;;;;49059,88002;0
;;;;49069,88001;0
;;;;49079,29993;0
;;;;49089,36;0
;;;;49099,51997;0
;;;;49109,70998;0
;;;;49119,74001;0
;;;;49129,92001;0
;;;;49139,63985;0
;;;;49149,65987;0
;;;;49159,72996;0
;;;;49169,78002;0
;;;;49179,78001;0
;;;;49189,84985;0
;;;;49199,93997;0
;;;;49209,34987;0
;;;;49219,52987;0
;;;;49229,66981;0
;;;;49239,79998;0
;;;;49249,52984;0
;;;;49259,5799;0
;;;;49269,63997;0
;;;;49279,68001;0
;;;;49289,73985;0
;;;;49299,78991;0
;;;;49309,90005;0
;;;;49319,88001;0
;;;;49329,28991;0
;;;;49339,33997;0
;;;;49349,40004;0
;;;;49359,44986;0
;;;;49369,54999;0
;;;;49379,55999;0
;;;;49389,60004;0
;;;;49399,78004;0
;;;;49409,8599;0
;;;;49419,95001;0
;;;;49430,02987;0
;;;;49439,86988;0
;;;;49449,97001;0
;;;;49459,41997;0
;;;;49469,74993;0
;;;;49479,44999;0
;;;;49489,49981;0
;;;;49499,60995;0
;;;;49509,9299;0
;;;;49520,10989;0
;;;;49530,02;0
;;;;49539,78992;0
;;;;49549,89982;0
;;;;49559,94987;0
;;;;49569,91982;0
;;;;49579,39982;0
;;;;49589,40983;0
;;;;49599,80989;0
;;;;49609,75981;0
;;;;49619,71998;0
;;;;49629,86994;0
;;;;49639,63985;0
;;;;49649,71995;0
;;;;49659,74998;0
;;;;49669,78002;0
;;;;49679,79002;0
;;;;49689,85987;0
;;;;49699,91994;0
;;;;49709,37991;0
;;;;49719,53988;0
;;;;49729,49982;0
;;;;49739,50982;0
;;;;49749,53985;0
;;;;49759,62996;0
;;;;49769,64998;0
;;;;49780,04003;0
;;;;49789,74986;0
;;;;49799,88003;0
;;;;49809,9699;0
;;;;49820,25981;0
;;;;49829,56004;0
;;;;49839,38003;0
;;;;49849,50995;0
;;;;49859,46989;0
;;;;49869,48991;0
;;;;49879,58002;0
;;;;49889,70995;0
;;;;49899,78004;0
;;;;49910,14004;0
;;;;49920,06993;0
;;;;49930,00984;0
;;;;49939,88991;0
;;;;49949,90993;0
;;;;49959,42998;0
;;;;49969,38992;0
;;;;49979,41995;0
;;;;49989,49981;0
;;;;49999,68982;0
;;;;50009,88984;0
;;;;50019,9399;0
;;;;50029,85001;0
;;;;50039,76989;0
;;;;50049,80993;0
;;;;50059,93986;0
;;;;50069,88001;0
;;;;50079,30994;0
;;;;50089,38003;0
;;;;50099,42985;0
;;;;50109,53999;0
;;;;50120,18991;0
;;;;50130,00989;0
;;;;50139,62984;0
;;;;50149,69993;0
;;;;50159,72996;0
;;;;50169,73996;0
;;;;50179,80981;0
;;;;50189,90993;0
;;;;50199,97001;0
;;;;50209,62;0
;;;;50219,61999;0
;;;;50229,74992;0
;;;;50241,71996;0
;;;;50249,55988;0
;;;;50259,67002;0
;;;;50269,66;0
;;;;50279,64997;0
;;;;50289,7799;0
;;;;50299,88003;0
;;;;50310,05001;0
;;;;50320,01996;0
;;;;50329,51999;0
;;;;50339,37001;0
;;;;50349,42985;0
;;;;50359,49993;0
;;;;50369,49992;0
;;;;50379,55999;0
;;;;50389,62984;0
;;;;50399,89996;0
;;;;50410,02989;0
;;;;50420,00985;0
;;;;50429,93999;0
;;;;50439,86988;0
;;;;50449,92995;0
;;;;50459,31983;0
;;;;50469,35987;0
;;;;50479,41995;0
;;;;50489,49003;0
;;;;50499,50981;0
;;;;50509,81998;0
;;;;50519,81997;0
;;;;50529,85001;0
;;;;50539,74986;0
;;;;50549,84999;0
;;;;50559,81994;0
;;;;50569,88001;0
;;;;50579,91982;0
;;;;50589,37001;0
;;;;50599,50995;0
;;;;50609,77983;0
;;;;50619,74001;0
;;;;50629,93002;0
;;;;50639,62984;0
;;;;50649,6799;0
;;;;50660,12001;0
;;;;50669,73996;0
;;;;50679,79002;0
;;;;50689,90993;0
;;;;50700,08993;0
;;;;50709,59997;0
;;;;50719,48981;0
;;;;50729,43997;0
;;;;50739,49003;0
;;;;50749,53985;0
;;;;50759,60994;0
;;;;50769,63997;0
;;;;50779,64997;0
;;;;50789,7799;0
;;;;50800,01998;0
;;;;50809,82995;0
;;;;50819,93985;0
;;;;50829,99992;0
;;;;50839,39004;0
;;;;50849,39003;0
;;;;50859,46989;0
;;;;50869,49992;0
;;;;50879,55999;0
;;;;50889,65988;0
;;;;50899,72997;0
;;;;50909,79981;0
;;;;50920,19987;0
;;;;50929,81982;0
;;;;50939,86988;0
;;;;50949,8899;0
;;;;50959,32984;0
;;;;50969,38992;0
;;;;50979,47001;0
;;;;50989,65001;0
;;;;50999,65;0
;;;;51009,68003;0
;;;;51019,77992;0
;;;;51029,69003;0
;;;;51039,73985;0
;;;;51049,86;0
;;;;51059,77988;0
;;;;51069,83995;0
;;;;51079,94986;0
;;;;51089,41984;0
;;;;51099,52998;0
;;;;51109,65991;0
;;;;51119,75002;0
;;;;51129,64988;0
;;;;51139,60004;0
;;;;51149,64986;0
;;;;51159,79981;0
;;;;51169,80982;0
;;;;51179,82984;0
;;;;51189,94999;0
;;;;51199,97001;0
;;;;51209,73992;0
;;;;51219,70987;0
;;;;51229,46;0
;;;;51239,45999;0
;;;;51249,51982;0
;;;;51259,55987;0
;;;;51269,60993;0
;;;;51279,64997;0
;;;;51289,78992;0
;;;;51300,08984;0
;;;;51310,06002;0
;;;;51319,92984;0
;;;;51329,92983;0
;;;;51339,33997;0
;;;;51349,35999;0
;;;;51359,43985;0
;;;;51369,49992;0
;;;;51379,54998;0
;;;;51389,59002;0
;;;;51399,64986;0
;;;;51409,74998;0
;;;;51419,82985;0
;;;;51429,80003;0
;;;;51439,85987;0
;;;;51449,86987;0
;;;;51459,30004;0
;;;;51469,33985;0
;;;;51479,40993;0
;;;;51489,50982;0
;;;;51499,60995;0
;;;;51509,7599;0
;;;;51519,88983;0
;;;;51529,81997;0
;;;;51539,72983;0
;;;;51549,76988;0
;;;;51559,81994;0
;;;;51569,85998;0
;;;;51579,92983;0
;;;;51589,33997;0
;;;;51599,38002;0
;;;;51609,50994;0
;;;;51619,6599;0
;;;;51629,51994;0
;;;;51639,67991;0
;;;;51649,66989;0
;;;;51659,6899;0
;;;;51669,72995;0
;;;;51679,80981;0
;;;;51689,85987;0
;;;;51699,92995;0
;;;;51709,53989;0
;;;;51719,61999;0
;;;;51729,49004;0
;;;;51739,44998;0
;;;;51749,57991;0
;;;;51759,68981;0
;;;;51769,66;0
;;;;51779,71983;0
;;;;51789,71004;0
;;;;51799,84999;0
;;;;51810,04;0
;;;;51820,43004;0
;;;;51830,08003;0
;;;;51839,39004;0
;;;;51849,40004;0
;;;;51859,43985;0
;;;;51869,48991;0
;;;;51879,51994;0
;;;;51889,62984;0
;;;;51899,68991;0
;;;;51909,78003;0
;;;;51919,92998;0
;;;;51929,79002;0
;;;;51939,83984;0
;;;;51949,91994;0
;;;;51959,28001;0
;;;;51969,34986;0
;;;;51979,40993;0
;;;;51989,57992;0
;;;;51999,78995;0
;;;;52009,79996;0
;;;;52019,77992;0
;;;;52029,85001;0
;;;;52039,80994;0
;;;;52049,83997;0
;;;;52059,79991;0
;;;;52069,84997;0
;;;;52079,91982;0
;;;;52089,37001;0
;;;;52099,70999;0
;;;;52109,69996;0
;;;;52119,76004;0
;;;;52129,76003;0
;;;;52139,63985;0
;;;;52149,71995;0
;;;;52159,77001;0
;;;;52169,75999;0
;;;;52179,79002;0
;;;;52189,83984;0
;;;;52199,87988;0
;;;;52209,51986;0
