Time (ms),Axle_Torque_Setpoint(N.m),Axle_Torque_Feedback(N.m),Speed_Feedback(m/s)
12375.5,-1500,0,0
12386,-1500,0,0
12395.5,-1500,0,0
12404.8,-1500,0,0
12415.4,-1500,0,0
12424.9,-1500,0,0
12435.4,-1500,0,0
12445.4,-1500,0,0
12455.4,-1500,0,0
12464.4,-1500,0,0
12475.6,-1500,0,0
12494.6,-1500,0,0
12495.4,-1500,0,0
12514,-1500,0,0
12515.4,-1500,0,0
12534.7,-1500,0,0
12535.4,-1500,0,0
12555.5,-1500,0,0
12565.7,-1500,0,0
12575.7,-1500,0,0
12594.7,-1500,0,0
12595.8,-1500,0,0
12615.6,-1500,0,0
12625.2,-1500,0,0
12635.5,-1500,0,0
12654.9,-1500,0,0
12655.5,-1500,0,0
12675.6,-1500,0,0
12684.7,-1500,0,0
12695.6,-1500,0,0
12714.6,-1500,0,0
12715.8,-1500,0,0
12733.8,-1500,0,0
12735.6,-1500,0,0
12753.5,-1500,0,0
12755.6,-1500,0,0
12774.1,-1500,0,0
12775.9,-1500,0,0
12795.6,-1500,0,0
12804.4,-1500,0,0
12815.6,-1500,0,0
12823.8,-1500,0,0
12835.6,-1500,0,0
12843.8,-1500,0,0
12855.6,-1500,0,0
12864.8,-1500,0,0
12875.7,-1500,0,0
12894.5,-1500,0,0
12896,-1500,0,0
12915.6,-1500,0,0
12924.3,-1500,0,0
12935.4,-1500,0,0
12954.2,-1500,0,0
12955.4,-1500,0,0
12973.7,-1500,0,0
12975.4,-1500,0,0
12995.4,-1500,0,0
13003.4,-1500,0,0
13015.5,-1500,0,0
13024.3,-1500,0,0
13035.4,-1500,0,0
13044.1,-1500,0,0
13055.4,-1500,0,0
13073.7,-1500,0,0
13075.4,-1500,0,0
13095.6,-1500,0,0
13104.1,-1500,0,0
13115.6,-1500,0,0
13133.4,-1500,0,0
13135.9,-1500,0,0
13155.6,-1500,0,0
13163.9,-1500,0,0
13175.9,-1500,0,0
13193.8,-1500,0,0
13195.6,-1500,0,0
13212.8,-1500,0,0
13215.6,-1500,0,0
13233.5,-1500,0,0
13235.6,-1500,0,0
13253.5,-1500,0,0
13255.6,-1500,0,0
13272.9,-1500,0,0
13275.6,-1500,0,0
13293.3,-1500,0,0
13295.6,-1500,0,0
13313.1,-1500,0,0
13315.6,-1500,0,0
13332.8,-1500,0,0
13335.5,-1500,0,0
13353.8,-1500,0,0
13355.4,-1500,0,0
13375.4,-1500,0,0
13384.1,-1500,0,0
13395.4,-1500,0,0
13413.4,-1500,0,0
13415.3,-1500,0,0
13435.3,-1500,0,0
13444,-1500,0,0
13455.4,-1500,0,0
13473.8,-1500,0,0
13475.5,-1500,0,0
13495.4,-1500,0,0
13503.6,-1500,0,0
13515.6,-1500,0,0
13533.6,-1500,0,0
13535.5,-1500,0,0
13555.4,-1500,0,0
13564.1,-1500,0,0
13575.4,-1500,0,0
13593,-1500,0,0
13595.5,-1500,0,0
13615.4,-1500,0,0
13623.7,-1500,0,0
13635.5,-1500,0,0
13653.7,-1500,0,0
13655.5,-1500,0,0
13672.7,-1500,0,0
13675.4,-1500,0,0
13695.4,-1500,0,0
13702.4,-1500,0,0
13715.5,-1500,0,0
13722.3,-1500,0,0
13735.5,-1500,0,0
13743.7,-1500,0,0
13755.5,-1500,0,0
13773.1,-1500,0,0
13775.4,-1500,0,0
13795.4,-1500,0,0
13803.1,-1500,0,0
13815.5,-1500,0,0
13832.5,-1500,0,0
13835.5,-1500,0,0
13855.5,-1500,0,0
13863.4,-1500,0,0
13875.6,-1500,0,0
13892.1,-1500,0,0
13895.5,-1500,0,0
13915.6,-1500,0,0
13923.1,-1500,0,0
13935.4,-1500,0,0
13953.1,-1500,0,0
13955.4,-1500,0,0
13975.4,-1500,0,0
13982.7,-1500,0,0
13995.4,-1500,0,0
14012.2,-1500,0,0
14015.4,-1500,0,0
14031.3,-1500,0,0
14035.4,-1500,0,0
14052.7,-1500,0,0
14055.4,-1500,0,0
14072.8,-1500,0,0
14075.4,-1500,0,0
14095.5,-1500,0,0
14102.5,-1500,0,0
14115.5,-1500,0,0
14121.7,-1500,0,0
14135.4,-1500,0,0
14142.4,-1500,0,0
14155.4,-1500,0,0
14162.7,-1500,0,0
14175.5,-1500,0,0
14191.9,-1500,0,0
14195.5,-1500,0,0
14215.5,-1500,0,0
14222.1,-1500,0,0
14235.5,-1500,0,0
14241.8,-1500,0,0
14255.4,-1500,0,0
14262.9,-1500,0,0
14275.5,-1500,0,0
14292.5,-1500,0,0
14295.4,-1500,0,0
14315.5,-1500,0,0
14322.4,-1500,0,0
14335.4,-1500,0,0
14352.4,-1500,0,0
14355.3,-1500,0,0
14375.3,-1500,0,0
14382.8,-1500,0,0
14395.4,-1500,0,0
14413,-1500,0,0
14415.3,-1500,0,0
14435.3,-1500,0,0
14442.5,-1500,0,0
14455.3,-1500,0,0
14461.7,-1500,0,0
14475.4,-1500,0,0
14481.7,-1500,0,0
14495.3,-1500,0,0
14502.3,-1500,0,0
14515.3,-1500,0,0
14521.5,-1500,0,0
14535.3,-1500,0,0
14541.7,-1500,0,0
14555.3,-1500,0,0
14562.2,-1500,0,0
14575.3,-1500,0,0
14591.7,-1500,0,0
14595.3,-1500,0,0
14615.3,-1500,0,0
14621.8,-1500,0,0
14635.3,-1500,0,0
14652.1,-1500,0,0
14655.3,-1500,0,0
14671.6,-1500,0,0
14675.3,-1500,0,0
14695.3,-1500,0,0
14701.3,-1500,0,0
14715.3,-1500,0,0
14721.3,-1500,0,0
14735.4,-1500,0,0
14742,-1500,0,0
14755.3,-1500,0,0
14771.7,-1500,0,0
14775.4,-1500,0,0
14795.3,-1500,0,0
14801.5,-1500,0,0
14815.4,-1500,0,0
14820.3,-1500,0,0
14835.4,-1500,0,0
14840.1,-1500,0,0
14855.3,-1500,0,0
14861.3,-1500,0,0
14875.3,-1500,0,0
14891.1,-1500,0,0
14895.2,-1500,0,0
14910.5,-1500,0,0
14915.3,-1500,0,0
14935.3,-1500,0,0
14940.5,-1500,0,0
14955.3,-1500,0,0
14960.2,-1500,0,0
14975.3,-1500,0,0
14981.6,-1500,0,0
14995.4,-1500,0,0
15010.8,-1500,0,0
15015.3,-1500,0,0
15035.3,-1500,0,0
15040.8,-1500,0,0
15055.6,-1500,0,0
15070.5,-1500,0,0
15075.5,-1500,0,0
15095.5,-1500,0,0
15100.7,-1500,0,0
15115.3,-1500,0,0
15130.2,-1500,0,0
15135.3,-1500,0,0
15155.2,-1500,0,0
15161.2,-1500,0,0
15175.3,-1500,0,0
15190.8,-1500,0,0
15195.3,-1500,0,0
15215.3,-1500,0,0
15220.6,-1500,0,0
15235.5,-1500,0,0
15239.5,-1500,0,0
15255.7,-1500,0,0
15260.3,-1500,0,0
15275.3,-1500,0,0
15291,-1500,0,0
15295.2,-1500,0,0
15310.3,-1500,0,0
15315.3,-1500,0,0
15330.7,-1500,0,0
15335.3,-1500,0,0
15351,-1500,0,0
15355.2,-1500,0,0
15370.6,-1500,0,0
15375.2,-1500,0,0
15390.4,-1500,0,0
15395.2,-1500,0,0
15411.6,-1500,0,0
15415.3,-1500,0,0
15435.2,-1500,0,0
15441.2,-1500,0,0
15455.3,-1500,0,0
15460,-1500,0,0
15475.2,-1500,0,0
15490.9,-1500,0,0
15495.2,-1500,0,0
15509.7,-1500,0,0
15515.2,-1500,0,0
15530.9,-1500,0,0
15535.2,-1500,0,0
15555.2,-1500,0,0
15561.3,-1500,0,0
15575.2,-1500,0,0
15591.2,-1500,0,0
15595.3,-1500,0,0
15615.3,-1500,0,0
15621.2,-1500,0,0
15635.3,-1500,0,0
15650.5,-1500,0,0
15655.2,-1500,0,0
15675.2,-1500,0,0
15680.4,-1500,0,0
15695.2,-1500,0,0
15710.2,-1500,0,0
15715.2,-1500,0,0
15735.2,-1500,0,0
15739.9,-1500,0,0
15755.2,-1500,0,0
15770.8,-1500,0,0
15775.2,-1500,0,0
15795.2,-1500,0,0
15800.2,-1500,0,0
15815.2,-1500,0,0
15830.8,-1500,0,0
15835.3,-1500,0,0
15855.2,-1500,0,0
15860.6,-1500,0,0
15875.3,-1500,0,0
15890.2,-1500,0,0
15895.2,-1500,0,0
15915.2,-1500,0,0
15920.2,-1500,0,0
15935.2,-1500,0,0
15939.3,-1500,0,0
15955.2,-1500,0,0
15959.7,-1500,0,0
15975.3,-1500,0,0
15980.2,-1500,0,0
15995.2,-1500,0,0
15999.6,-1500,0,0
16015.2,-1500,0,0
16020.3,-1500,0,0
16035.3,-1500,0,0
16040.6,-1500,0,0
16055.2,-1500,0,0
16059.3,-1500,0,0
16075.3,-1500,0,0
16080,-1500,0,0
16095.2,-1500,0,0
16100.2,-1500,0,0
16115.2,-1500,0,0
16129.7,-1500,0,0
16135.2,-1500,0,0
16155.2,-1500,0,0
16159.9,-1500,0,0
16175.6,-1500,0,0
16189.4,-1500,0,0
16195.4,-1500,0,0
16209.3,-1500,0,0
16215.4,-1500,0,0
16230.3,-1500,0,0
16235.2,-1500,0,0
16249.5,-1500,0,0
16255.2,-1500,0,0
16269.8,-1500,0,0
16275.2,-1500,0,0
16290.7,-1500,0,0
16295.2,-1500,0,0
16309.5,-1500,0,0
16315.2,-1500,0,0
16329.5,-1500,0,0
16335.4,-1500,0,0
16350.7,-1500,0,0
16355.2,-1500,0,0
16369.2,-1500,0,0
16375.2,-1500,0,0
16395.2,-1500,0,0
16398.9,-1500,0,0
16415.2,-1500,0,0
16419,-1500,0,0
16435.2,-1500,0,0
16439.7,-1500,0,0
16455.2,-1500,0,0
16470.7,-1500,0,0
16475.2,-1500,0,0
16495.2,-1500,0,0
16499.1,-1500,0,0
16515.2,-1500,0,0
16530.1,-1500,0,0
16535.2,-1500,0,0
16555.2,-1500,0,0
16560.1,-1500,0,0
16575.3,-1500,0,0
16589.7,-1500,0,0
16595.2,-1500,0,0
16615.2,-1500,0,0
16619.6,-1500,0,0
16635.2,-1500,0,0
16638.3,-1500,0,0
16655.2,-1500,0,0
16658.5,-1500,0,0
16675.2,-1500,0,0
16678.8,-1500,0,0
16695.2,-1500,0,0
16698.5,-1500,0,0
16715.3,-1500,0,0
16718.2,-1500,0,0
16735.2,-1500,0,0
16738.6,-1500,0,0
16755.2,-1500,0,0
16758.3,-1500,0,0
16775.1,-1500,0,0
16778.6,-1500,0,0
16795.2,-1500,0,0
16799,-1500,0,0
16815.2,-1500,0,0
16818.3,-1500,0,0
16835.2,-1500,0,0
16839,-1500,0,0
16855.2,-1500,0,0
16859.5,-1500,0,0
16875.3,-1500,0,0
16888.6,-1500,0,0
16895.2,-1500,0,0
16908.6,-1500,0,0
16915.2,-1500,0,0
16929.3,-1500,0,0
16935.2,-1500,0,0
16949,-1500,0,0
16955.2,-1500,0,0
16968.6,-1500,0,0
16975.2,-1500,0,0
16988.9,-1500,0,0
16995.2,-1500,0,0
17008.6,-1500,0,0
17015.2,-1500,0,0
17035.2,-1500,0,0
17038.7,-1500,0,0
17055.1,-1500,0,0
17069.2,-1500,0,0
17075.1,-1500,0,0
17095.1,-1500,0,0
17098.5,-1500,0,0
17115.1,-1500,0,0
17127.9,-1500,0,0
17135.2,-1500,0,0
17155.1,-1500,0,0
17157.8,-1500,0,0
17175.2,-1500,0,0
17177.8,-1500,0,0
17195.2,-1500,0,0
17198.8,-1500,0,0
17215.1,-1500,0,0
17229.2,-1500,0,0
17235.2,-1500,0,0
17255.2,-1500,0,0
17258.4,-1500,0,0
17275.1,-1500,0,0
17288.7,-1500,0,0
17295.1,-1500,0,0
17315.2,-1500,0,0
17317.9,-1500,0,0
17335.2,-1500,0,0
17349.1,-1500,0,0
17355.1,-1500,0,0
17367.9,-1500,0,0
17375.1,-1500,0,0
17395.1,-1500,0,0
17397.8,-1500,0,0
17415.2,-1500,0,0
17417.3,-1500,0,0
17435.1,-1500,0,0
17438.5,-1500,0,0
17455.1,-1500,0,0
17457,-1500,0,0
17475.2,-1500,0,0
17477.1,-1500,0,0
17495.1,-1500,0,0
17498.1,-1500,0,0
17515.1,-1500,0,0
17528.1,-1500,0,0
17535.1,-1500,0,0
17547.3,-1500,0,0
17555.1,-1500,0,0
17567.4,-1500,0,0
17575.1,-1500,0,0
17588.1,-1500,0,0
17595.1,-1500,0,0
17615.2,-1500,0,0
17617.1,-1500,0,0
17635.2,-1500,0,0
17648,-1500,0,0
17655.1,-1500,0,0
17667.8,-1500,0,0
17675.1,-1500,0,0
17695.1,-1500,0,0
17696.5,-1500,0,0
17715.1,-1500,0,0
17716.7,-1500,0,0
17735.1,-1500,0,0
17737.1,-1500,0,0
17755.1,-1500,0,0
17767.8,-1500,0,0
17775.2,-1500,0,0
17795.2,-1500,0,0
17798.7,-1500,0,0
17815.1,-1500,0,0
17827.6,-1500,0,0
17835.1,-1500,0,0
17855.1,-1500,0,0
17857.6,-1500,0,0
17875.2,-1500,0,0
17887,-1500,0,0
17895.1,-1500,0,0
17915.1,-1500,0,0
17917.3,-1500,0,0
17935.2,-1500,0,0
17946.7,-1500,0,0
17955.1,-1500,0,0
17966.7,-1500,0,0
17975.3,-1500,0,0
17987,-1500,0,0
17995.3,-1500,0,0
18007.4,-1500,0,0
18015.1,-1500,0,0
18035.2,-1500,0,0
18037.1,-1500,0,0
18055.1,-1500,0,0
18056.2,-1500,0,0
18075.1,-1500,0,0
18077,-1500,0,0
18095.1,-1500,0,0
18096.8,-1500,0,0
18115.1,-1500,0,0
18126.8,-1500,0,0
18135.1,-1500,0,0
18155.1,-1500,0,0
18156.3,-1500,0,0
18175.1,-1500,0,0
18176.3,-1500,0,0
18195.2,-1500,0,0
18197.2,-1500,0,0
18215.1,-1500,0,0
18227.2,-1500,0,0
18235.1,-1500,0,0
18255.1,-1500,0,0
18257.8,-1500,0,0
18275.1,-1500,0,0
18287.4,-1500,0,0
18295.1,-1500,0,0
18315.1,-1500,0,0
18317.4,-1500,0,0
18335,-1500,0,0
18346.9,-1500,0,0
18355.1,-1500,0,0
18375.1,-1500,0,0
18376.7,-1500,2,0
18395.4,-1500,2,0
18396.2,-1500,0,0
18415.1,-1500,0,0
18426.4,-1500,0,0
18435.1,-1500,0,0
18446.6,-1500,0,0
18455.1,-1500,0,0
18467.2,-1500,0,0
18475.1,-1500,0,0
18495,-1500,0,0
18496.7,-1500,0,0
18515.1,-1500,0,0
18527.2,-1500,0,0
18535.1,-1500,0,0
18546.2,-1500,0,0
18555.1,-1500,0,0
18566.1,-1500,0,0
18575.1,-1500,0,0
18586.7,-1500,0,0
18595.1,-1500,0,0
18605.8,-1500,0,0
18615.1,-1500,0,0
18626.4,-1500,0,0
18635.1,-1500,0,0
18646.8,-1500,0,0
18655.1,-1500,0,0
18666,-1500,0,0
18675.3,-1500,0,0
18686.5,-1500,0,0
18695.3,-1500,0,0
18707,-1500,0,0
18715.1,-1500,0,0
18735,-1500,0,0
18736.7,-1500,0,0
18755.4,-1500,0,0
18766.7,-1500,0,0
18775,-1500,0,0
18795.1,-1500,0,0
18796.4,-1500,0,0
18815.1,-1500,0,0
18826.6,-1500,0,0
18835.1,-1500,0,0
18855,-1500,0,0
18857.2,-1500,0,0
18875,-1500,0,0
18887,-1500,0,0
18895,-1500,0,0
18915,-1500,0,0
18916.5,-1500,0,0
18935,-1500,0,0
18946.3,-1500,0,0
18955,-1500,0,0
18966.4,-1500,0,0
18975.2,-1500,0,0
18986,-1500,0,0
18995.2,-1500,0,0
19006,-1500,0,0
19015.1,-1500,0,0
19026.3,-1500,0,0
19035.2,-1500,0,0
19046.7,-1500,0,0
19055.5,-1500,0,0
19075,-1500,0,0
19076.4,-1500,0,0
19095,-1500,0,0
19096.4,-1500,0,0
19115,-1500,0,0
19116.4,-1500,0,0
19135,-1500,0,0
19136.9,-1500,0,0
19155.1,-1500,0,0
19156.6,-1500,0,0
19175.1,-1500,0,0
19186,-1500,0,0
19195.1,-1500,0,0
19205.6,-1500,0,0
19215.1,-1500,0,0
19226.3,-1500,0,0
19235,-1500,0,0
19255.1,-1500,0,0
19256.9,-1500,0,0
19275.1,-1500,0,0
19287.2,-1500,0,0
19295,-1500,0,0
19315,-1500,0,0
19316.4,-1500,0,0
19335.1,-1500,0,0
19346.6,-1500,0,0
19355,-1500,0,0
19375,-1500,0,0
19376.5,-1500,0,0
19395.2,-1500,0,0
19406.3,-1500,0,0
19415.2,-1500,0,0
19435.1,-1500,0,0
19436.3,-1500,0,0
19454.9,-1500,0,0
19455.3,-1500,0,0
19475,-1500,0,0
19475.3,-1500,0,0
19495.1,-1500,0,0
19496.2,-1500,0,0
19515,-1500,0,0
19515.3,-1500,0,0
19535.1,-1500,0,0
19536,-1500,0,0
19555,-1500,0,0
19556.2,-1500,0,0
19575.1,-1500,0,0
19585.9,-1500,0,0
19595,-1500,0,0
19604.9,-1500,0,0
19615,-1500,0,0
19634.8,-1500,0,0
19635.6,-1500,0,0
19654.6,-1500,0,0
19655.3,-1500,0,0
19675.3,-1500,0,0
19676,-1500,0,0
19695,-1500,0,0
19705.6,-1500,0,0
19715,-1500,0,0
19735,-1500,0,0
19735.3,-1500,0,0
19755,-1500,0,0
19765.8,-1500,0,0
19775,-1500,0,0
19795.1,-1500,0,0
19795.4,-1500,0,0
19815,-1500,0,0
19824.5,-1500,0,0
19835,-1500,0,0
19855.2,-1500,0,0
19855.9,-1500,0,0
19875.2,-1500,0,0
19885.5,-1500,0,0
19895.2,-1500,0,0
19915.3,-1500,0,0
19915.5,-1500,0,0
19935.2,-1500,0,0
19944.9,-1500,0,0
19955.1,-1500,0,0
19964.9,-1500,0,0
19975.5,-1500,0,0
19984.6,-1500,0,0
19995.4,-1500,0,0
20004.6,-1500,0,0
20015.2,-1500,0,0
20024.3,-1500,0,0
20035.4,-1500,0,0
20045.3,-1500,0,0
20055.1,-1500,0,0
20065,-1500,0,0
20075,-1500,0,0
20095.3,-1500,0,0
20095.6,-1500,0,0
20115,-1500,0,0
20115.2,-1500,0,0
20135.5,-1500,0,0
20136.2,-1500,0,0
20155.1,-1500,0,0
20165.4,-1500,0,0
20175,-1500,0,0
20195.1,-1500,0,0
20195.9,-1500,0,0
20215.1,-1500,0,0
20224.9,-1500,0,0
20235,-1500,0,0
20254.9,-1500,0,0
20255.3,-1500,0,0
20275,-1500,0,0
20284.5,-1500,0,0
20295,-1500,0,0
20314.5,-1500,0,0
20315.6,-1500,0,0
20334.2,-1500,0,0
20335.1,-1500,0,0
20354.4,-1500,0,0
20355.4,-1500,0,0
20374.9,-1500,0,0
20375.1,-1500,0,0
20395,-1500,0,0
20405.2,-1500,0,0
20415,-1500,0,0
20434.5,-1500,0,0
20435.1,-1500,0,0
20455,-1500,0,0
20464.5,-1500,0,0
20474.9,-1500,0,0
20494.2,-1500,0,0
20494.9,-1500,0,0
20515,-1500,0,0
20524.1,-1500,0,0
20534.9,-1500,0,0
20553.9,-1500,0,0
20554.9,-1500,0,0
20575,-1500,0,0
20583.6,-1500,0,0
20594.9,-1500,0,0
20614.3,-1500,0,0
20615.1,-1500,0,0
20634.9,-1500,0,0
20644.1,-1500,0,0
20654.9,-1500,0,0
20674.1,-1500,0,0
20674.9,-1500,0,0
20694.9,-1500,0,0
20703.8,-1500,0,0
20715,-1500,0,0
20733.7,-1500,0,0
20734.9,-1500,0,0
20753,-1500,0,0
20754.9,-1500,0,0
20773.9,-1500,0,0
20774.9,-1500,0,0
20793.2,-1500,0,0
20794.9,-1500,0,0
20814.9,-1500,0,0
20823.4,-1500,0,0
20834.9,-1500,0,0
20853.8,-1500,0,0
20854.8,-1500,0,0
20874.9,-1500,0,0
20883.5,-1500,0,0
20894.9,-1500,0,0
20913.4,-1500,0,0
20914.9,-1500,0,0
20934.9,-1500,0,0
20943.4,-1500,0,0
20954.8,-1500,0,0
20973.1,-1500,0,0
20974.8,-1500,0,0
20994.9,-1500,0,0
21002.8,-1500,0,0
21014.9,-1500,0,0
21032.9,-1500,0,0
21034.9,-1500,0,0
21052.3,-1500,0,0
21054.9,-1500,0,0
21073.4,-1500,0,0
21074.8,-1500,0,0
21094.9,-1500,0,0
21103.4,-1500,0,0
21114.9,-1500,0,0
21133.2,-1500,0,0
21135,-1500,0,0
21154.8,-1500,0,0
21163.9,-1500,0,0
21174.9,-1500,0,0
21193.1,-1500,0,0
21194.9,-1500,0,0
21214.9,-1500,0,0
21223.3,-1500,0,0
21234.9,-1500,0,0
21253.2,-1500,0,0
21254.9,-1500,0,0
21274.8,-1500,0,0
21282.9,-1500,0,0
21294.9,-1500,0,0
21312.9,-1500,0,0
21314.9,-1500,0,0
21334.8,-1500,0,0
21343.2,-1500,0,0
21354.9,-1500,0,0
21372.7,-1500,0,0
21376.1,-1500,0,0
21394.9,-1500,0,0
21402.4,-1500,0,0
21414.9,-1500,0,0
21432.1,-1500,0,0
21434.8,-1500,0,0
21452.4,-1500,0,0
21454.9,-1500,0,0
21472.2,-1500,0,0
21474.9,-1500,0,0
21492.7,-1500,0,0
21494.9,-1500,0,0
21514.8,-1500,0,0
21522.7,-1500,0,0
21534.9,-1500,0,0
21552.9,-1500,0,0
21554.8,-1500,0,0
21572.2,-1500,0,0
21574.9,-1500,0,0
21594.8,-1500,0,0
21601.9,-1500,0,0
21614.9,-1500,0,0
21621.3,-1500,0,0
21634.9,-1500,0,0
21642.1,-1500,0,0
21654.8,-1500,0,0
21662.3,-1500,0,0
21674.9,-1500,0,0
21691.5,-1500,0,0
21694.9,-1500,0,0
21712.1,-1500,0,0
21714.9,-1500,0,0
21732.4,-1500,0,0
21734.9,-1500,0,0
21754.8,-1500,0,0
21762.4,-1500,0,0
21774.9,-1500,0,0
21792.1,-1500,0,0
21794.9,-1500,0,0
21814.9,-1500,0,0
21821.6,-1500,0,0
21834.9,-1500,0,0
21851.3,-1500,0,0
21854.8,-1500,0,0
21871.5,-1500,0,0
21874.8,-1500,0,0
21894.8,-1500,0,0
21901.2,-1500,0,0
21914.9,-1500,0,0
21931.2,-1500,0,0
21934.8,-1500,0,0
21950.6,-1500,0,0
21954.8,-1500,0,0
21972.2,-1500,0,0
21974.9,-1500,0,0
21994.9,-1500,0,0
22001.4,-1500,0,0
22014.9,-1500,0,0
22031,-1500,0,0
22034.8,-1500,0,0
22054.8,-1500,0,0
22061.2,-1500,0,0
22074.8,-1500,0,0
22090.6,-1500,0,0
22094.8,-1500,0,0
22114.8,-1500,0,0
22120.9,-1500,0,0
22134.8,-1500,0,0
22139.4,-1500,0,0
22154.8,-1500,0,0
22161.2,-1500,0,0
22174.9,-1500,0,0
22190.8,-1500,0,0
22194.8,-1500,0,0
22214.8,-1500,0,0
22221.2,-1500,0,0
22234.8,-1500,0,0
22250.6,-1500,0,0
22254.8,-1500,0,0
22270.7,-1500,0,0
22274.8,-1500,0,0
22294.8,-1500,0,0
22300.9,-1500,0,0
22314.8,-1500,0,0
22320.1,-1500,0,0
22334.8,-1500,0,0
22340.1,-1500,0,0
22354.7,-1500,0,0
22360.1,-1500,0,0
22374.8,-1500,0,0
22379.7,-1500,0,0
22394.8,-1500,0,0
22401,-1500,0,0
22414.9,-1500,0,0
22430.6,-1500,0,0
22434.8,-1500,0,0
22454.8,-1500,0,0
22460.3,-1500,0,0
22474.9,-1500,0,0
22490.3,-1500,0,0
22494.7,-1500,0,0
22514.8,-1500,0,0
22519.8,-1500,0,0
22534.8,-1500,0,0
22550,-1500,0,0
22554.7,-1500,0,0
22574.9,-1500,0,0
22580.1,-1500,0,0
22594.8,-1500,0,0
22609.8,-1500,0,0
22614.8,-1500,0,0
22634.8,-1500,0,0
22639.4,-1500,0,0
22655.2,-1500,0,0
22670.3,-1500,0,0
22674.8,-1500,0,0
22694.8,-1500,0,0
22699.1,-1500,0,0
22714.8,-1500,0,0
22729.8,-1500,0,0
22734.9,-1500,0,0
22748.8,-1500,0,0
22754.8,-1500,0,0
22768.4,-1500,0,0
22774.9,-1500,0,0
22789.9,-1500,0,0
22794.8,-1500,0,0
22814.9,-1500,0,0
22819,-1500,0,0
22834.9,-1500,0,0
22849,-1500,0,0
22854.8,-1500,0,0
22874.9,-1500,0,0
22878.9,-1500,0,0
22894.9,-1500,0,0
22908.6,-1500,0,0
22914.8,-1500,0,0
22934.8,-1500,0,0
22938.5,-1500,0,0
22954.8,-1500,0,0
22957.8,-1500,0,0
22975,-1500,0,0
22978.3,-1500,0,0
22995,-1500,0,0
22998.7,-1500,0,0
23014.8,-1500,0,0
23017.9,-1500,0,0
23034.7,-1500,0,0
23038.7,-1500,0,0
23054.8,-1500,0,0
23058.5,-1500,0,0
23074.7,-1500,0,0
23077.5,-1500,0,0
23094.7,-1500,0,0
23108.1,-1500,0,0
23114.8,-1500,0,0
23127.9,-1500,0,0
23134.9,-1500,0,0
23147.9,-1500,0,0
23154.8,-1500,0,0
23168.2,-1500,0,0
23174.9,-1500,0,0
23188.4,-1500,0,0
23195,-1500,0,0
23209,-1500,0,0
23215,-1500,0,0
23227.8,-1500,0,0
23234.9,-1500,0,0
23248.3,-1500,0,0
23255,-1500,0,0
23269.2,-1500,0,0
23275,-1500,0,0
23295.6,-1500,0,0
23298.3,-1500,0,0
23315.2,-1500,0,0
23327.6,-1500,0,0
23334.8,-1500,0,0
23347.6,-1500,0,0
23354.7,-1500,0,0
23369.3,-1500,0,0
23374.8,-1500,0,0
23394.7,-1500,0,0
23398.3,-1500,0,0
23414.7,-1500,0,0
23428.6,-1500,0,0
23434.7,-1500,0,0
23447.7,-1500,0,0
23454.7,-1500,0,0
23467.7,-1500,0,0
23474.9,-1500,0,0
23488.1,-1500,0,0
23494.9,-1500,0,0
23514.9,-1500,0,0
23517.8,-1500,0,0
23535.2,-1500,0,0
23548.5,-1500,0,0
23554.9,-1500,0,0
23567.7,-1500,0,0
23574.9,-1500,0,0
23594.9,-1500,0,0
23597,-1500,0,0
23614.9,-1500,0,0
23616.9,-1500,0,0
23634.9,-1500,0,0
23637.6,-1500,0,0
23654.9,-1500,0,0
23656.6,-1500,0,0
23675,-1500,0,0
23676.2,-1500,0,0
23694.8,-1500,0,0
23697.2,-1500,0,0
23714.9,-1500,0,0
23727.2,-1500,0,0
23734.9,-1500,0,0
23746.9,-1500,0,0
23755.8,-1500,0,0
23767,-1500,0,0
23774.9,-1500,0,0
23787.5,-1500,0,0
23795,-1500,0,0
23806.6,-1500,0,0
23814.9,-1500,0,0
23835.1,-1500,0,0
23836.7,-1500,0,0
23854.9,-1500,0,0
23856.4,-1500,0,0
23874.9,-1500,0,0
23877.1,-1500,0,0
23894.9,-1500,0,0
23906.8,-1500,0,0
23914.9,-1500,0,0
23934.8,-1500,0,0
23936.9,-1500,0,0
23954.8,-1500,0,0
23955.9,-1500,0,0
23975,-1500,0,0
23977.2,-1500,0,0
23994.8,-1500,0,0
23996.5,-1500,0,0
24014.8,-1500,0,0
24015.9,-1500,0,0
24034.7,-1500,0,0
24045.8,-1500,0,0
24054.8,-1500,0,0
24066.2,-1500,0,0
24074.7,-1500,0,0
24085.9,-1500,0,0
24094.7,-1500,0,0
24114.9,-1500,0,0
24116.3,-1500,0,0
24134.8,-1500,0,0
24145.9,-1500,0,0
24154.8,-1500,0,0
24175.1,-1500,0,0
24176.1,-1500,0,0
24195,-1500,0,0
24205.6,-1500,0,0
24214.8,-1500,0,0
24235,-1500,0,0
24235.7,-1500,0,0
24254.8,-1500,0,0
24265.6,-1500,0,0
24274.8,-1500,0,0
24294.7,-1500,0,0
24295,-1500,0,0
24314.8,-1500,0,0
24325.4,-1500,0,0
24334.8,-1500,0,0
24354.7,-1500,0,0
24355.9,-1500,0,0
24374.7,-1500,0,0
24385.1,-1500,0,0
24394.7,-1500,0,0
24414.8,-1500,0,0
24415,-1500,0,0
24434.9,-1500,0,0
24444.7,-1500,0,0
24454.9,-1500,0,0
24474.5,-1500,0,0
24475.8,-1500,0,0
